policy_name,constraint_name,constraint_limit,workload,kernel,kernel_id,selected_requested_core_clock,selected_requested_mem_clock,selected_effective_core_clock,selected_effective_mem_clock,selected_is_auto,selected_actual_time_ratio,selected_actual_energy_ratio,selected_actual_slowdown_pct,selected_actual_energy_saving_pct,selected_violates_constraint,oracle_requested_core_clock,oracle_requested_mem_clock,oracle_effective_core_clock,oracle_effective_mem_clock,oracle_is_auto,oracle_actual_time_ratio,oracle_actual_energy_ratio,oracle_actual_slowdown_pct,oracle_actual_energy_saving_pct,oracle_gap_energy_saving_pp,oracle_gap_energy_ratio,chosen_pair_train_energy_saving_pct,chosen_pair_train_slowdown_pct,auto_time_per_launch_mean_ms,auto_energy_per_launch_mean_mJ,selected_time_per_launch_ms,selected_energy_per_launch_mJ,oracle_time_per_launch_ms,oracle_energy_per_launch_mJ
best_global_hindsight,0pct,1.0,2dconv,convolution2D_kernel,2dconv::convolution2dkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1935,9251,1935.0,9251.0,False,0.9994308438366016,0.9982528229761106,-0.05691561633983655,0.1747177023889379,0.1747177023889379,0.0017471770238893791,0.0,0.0,0.1732624922032019,59.52214290664634,0.1732624922032019,59.52214290664634,0.17316387878787867,59.41814718614719
loko_global_fixed_clock,0pct,1.0,2dconv,convolution2D_kernel,2dconv::convolution2dkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1935,9251,1935.0,9251.0,False,0.9994308438366016,0.9982528229761106,-0.05691561633983655,0.1747177023889379,0.1747177023889379,0.0017471770238893791,0.0,0.0,0.1732624922032019,59.52214290664634,0.1732624922032019,59.52214290664634,0.17316387878787867,59.41814718614719
strict_global_hindsight,0pct,1.0,2dconv,convolution2D_kernel,2dconv::convolution2dkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1935,9251,1935.0,9251.0,False,0.9994308438366016,0.9982528229761106,-0.05691561633983655,0.1747177023889379,0.1747177023889379,0.0017471770238893791,0.0,0.0,0.1732624922032019,59.52214290664634,0.1732624922032019,59.52214290664634,0.17316387878787867,59.41814718614719
strict_loko_global_fixed_clock,0pct,1.0,2dconv,convolution2D_kernel,2dconv::convolution2dkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1935,9251,1935.0,9251.0,False,0.9994308438366016,0.9982528229761106,-0.05691561633983655,0.1747177023889379,0.1747177023889379,0.0017471770238893791,0.0,0.0,0.1732624922032019,59.52214290664634,0.1732624922032019,59.52214290664634,0.17316387878787867,59.41814718614719
per_kernel_oracle,0pct,1.0,2dconv,convolution2D_kernel,2dconv::convolution2dkernel,1935,9251,1935.0,9251.0,False,0.9994308438366016,0.9982528229761106,-0.05691561633983655,0.1747177023889379,False,1935,9251,1935.0,9251.0,False,0.9994308438366016,0.9982528229761106,-0.05691561633983655,0.1747177023889379,0.0,0.0,,,0.1732624922032019,59.52214290664634,0.17316387878787867,59.41814718614719,0.17316387878787867,59.41814718614719
best_global_hindsight,0pct,1.0,2mm,mm2_kernel1,2mm::mm2kernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,3.198652325523643,0.03198652325523643,0.0,0.0,2.134778062313273,696.625693555271,2.134778062313273,696.625693555271,2.084351813255523,674.3430596081702
loko_global_fixed_clock,0pct,1.0,2mm,mm2_kernel1,2mm::mm2kernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,3.198652325523643,0.03198652325523643,0.0,0.0,2.134778062313273,696.625693555271,2.134778062313273,696.625693555271,2.084351813255523,674.3430596081702
strict_global_hindsight,0pct,1.0,2mm,mm2_kernel1,2mm::mm2kernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,3.198652325523643,0.03198652325523643,0.0,0.0,2.134778062313273,696.625693555271,2.134778062313273,696.625693555271,2.084351813255523,674.3430596081702
strict_loko_global_fixed_clock,0pct,1.0,2mm,mm2_kernel1,2mm::mm2kernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,3.198652325523643,0.03198652325523643,0.0,0.0,2.134778062313273,696.625693555271,2.134778062313273,696.625693555271,2.084351813255523,674.3430596081702
per_kernel_oracle,0pct,1.0,2mm,mm2_kernel1,2mm::mm2kernel1,1890,5001,1890.0,5001.0,False,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,False,1890,5001,1890.0,5001.0,False,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,0.0,0.0,,,2.134778062313273,696.625693555271,2.084351813255523,674.3430596081702,2.084351813255523,674.3430596081702
best_global_hindsight,0pct,1.0,2mm,mm2_kernel2,2mm::mm2kernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,10.24040106677867,0.1024040106677867,0.0,0.0,2.032619105691057,674.4752032520325,2.032619105691057,674.4752032520325,2.025129607128392,605.4062373430538
loko_global_fixed_clock,0pct,1.0,2mm,mm2_kernel2,2mm::mm2kernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,10.24040106677867,0.1024040106677867,0.0,0.0,2.032619105691057,674.4752032520325,2.032619105691057,674.4752032520325,2.025129607128392,605.4062373430538
strict_global_hindsight,0pct,1.0,2mm,mm2_kernel2,2mm::mm2kernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,10.24040106677867,0.1024040106677867,0.0,0.0,2.032619105691057,674.4752032520325,2.032619105691057,674.4752032520325,2.025129607128392,605.4062373430538
strict_loko_global_fixed_clock,0pct,1.0,2mm,mm2_kernel2,2mm::mm2kernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,10.24040106677867,0.1024040106677867,0.0,0.0,2.032619105691057,674.4752032520325,2.032619105691057,674.4752032520325,2.025129607128392,605.4062373430538
per_kernel_oracle,0pct,1.0,2mm,mm2_kernel2,2mm::mm2kernel2,1890,5001,1890.0,5001.0,False,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,False,1890,5001,1890.0,5001.0,False,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,0.0,0.0,,,2.032619105691057,674.4752032520325,2.025129607128392,605.4062373430538,2.025129607128392,605.4062373430538
best_global_hindsight,0pct,1.0,3mm,mm3_kernel1,3mm::mm3kernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1935,810,1935.0,810.0,False,0.9865025370312368,0.8170149338590121,-1.3497462968763196,18.298506614098788,18.298506614098788,0.18298506614098786,0.0,0.0,0.329816160949868,112.27612137203168,0.329816160949868,112.27612137203168,0.3253644795309475,91.73126787671688
loko_global_fixed_clock,0pct,1.0,3mm,mm3_kernel1,3mm::mm3kernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1935,810,1935.0,810.0,False,0.9865025370312368,0.8170149338590121,-1.3497462968763196,18.298506614098788,18.298506614098788,0.18298506614098786,0.0,0.0,0.329816160949868,112.27612137203168,0.329816160949868,112.27612137203168,0.3253644795309475,91.73126787671688
strict_global_hindsight,0pct,1.0,3mm,mm3_kernel1,3mm::mm3kernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1935,810,1935.0,810.0,False,0.9865025370312368,0.8170149338590121,-1.3497462968763196,18.298506614098788,18.298506614098788,0.18298506614098786,0.0,0.0,0.329816160949868,112.27612137203168,0.329816160949868,112.27612137203168,0.3253644795309475,91.73126787671688
strict_loko_global_fixed_clock,0pct,1.0,3mm,mm3_kernel1,3mm::mm3kernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1935,810,1935.0,810.0,False,0.9865025370312368,0.8170149338590121,-1.3497462968763196,18.298506614098788,18.298506614098788,0.18298506614098786,0.0,0.0,0.329816160949868,112.27612137203168,0.329816160949868,112.27612137203168,0.3253644795309475,91.73126787671688
per_kernel_oracle,0pct,1.0,3mm,mm3_kernel1,3mm::mm3kernel1,1935,810,1935.0,810.0,False,0.9865025370312368,0.8170149338590121,-1.3497462968763196,18.298506614098788,False,1935,810,1935.0,810.0,False,0.9865025370312368,0.8170149338590121,-1.3497462968763196,18.298506614098788,0.0,0.0,,,0.329816160949868,112.27612137203168,0.3253644795309475,91.73126787671688,0.3253644795309475,91.73126787671688
best_global_hindsight,0pct,1.0,3mm,mm3_kernel2,3mm::mm3kernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1920,810,1920.0,810.0,False,0.9944269938306054,0.8174208760348206,-0.5573006169394601,18.257912396517938,18.257912396517938,0.1825791239651794,0.0,0.0,0.3275530298067474,112.24828037995414,0.3275530298067474,112.24828037995414,0.3257275747508305,91.75408768158428
loko_global_fixed_clock,0pct,1.0,3mm,mm3_kernel2,3mm::mm3kernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1920,810,1920.0,810.0,False,0.9944269938306054,0.8174208760348206,-0.5573006169394601,18.257912396517938,18.257912396517938,0.1825791239651794,0.0,0.0,0.3275530298067474,112.24828037995414,0.3275530298067474,112.24828037995414,0.3257275747508305,91.75408768158428
strict_global_hindsight,0pct,1.0,3mm,mm3_kernel2,3mm::mm3kernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1920,810,1920.0,810.0,False,0.9944269938306054,0.8174208760348206,-0.5573006169394601,18.257912396517938,18.257912396517938,0.1825791239651794,0.0,0.0,0.3275530298067474,112.24828037995414,0.3275530298067474,112.24828037995414,0.3257275747508305,91.75408768158428
strict_loko_global_fixed_clock,0pct,1.0,3mm,mm3_kernel2,3mm::mm3kernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1920,810,1920.0,810.0,False,0.9944269938306054,0.8174208760348206,-0.5573006169394601,18.257912396517938,18.257912396517938,0.1825791239651794,0.0,0.0,0.3275530298067474,112.24828037995414,0.3275530298067474,112.24828037995414,0.3257275747508305,91.75408768158428
per_kernel_oracle,0pct,1.0,3mm,mm3_kernel2,3mm::mm3kernel2,1920,810,1920.0,810.0,False,0.9944269938306054,0.8174208760348206,-0.5573006169394601,18.257912396517938,False,1920,810,1920.0,810.0,False,0.9944269938306054,0.8174208760348206,-0.5573006169394601,18.257912396517938,0.0,0.0,,,0.3275530298067474,112.24828037995414,0.3257275747508305,91.75408768158428,0.3257275747508305,91.75408768158428
best_global_hindsight,0pct,1.0,3mm,mm3_kernel3,3mm::mm3kernel3,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1935,810,1935.0,810.0,False,0.9909178973644526,0.826674696976634,-0.9082102635547429,17.3325303023366,17.3325303023366,0.17332530302336602,0.0,0.0,0.3288522854324235,113.16270963498847,0.3288522854324235,113.16270963498847,0.3258656152241919,93.54874869655892
loko_global_fixed_clock,0pct,1.0,3mm,mm3_kernel3,3mm::mm3kernel3,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1935,810,1935.0,810.0,False,0.9909178973644526,0.826674696976634,-0.9082102635547429,17.3325303023366,17.3325303023366,0.17332530302336602,0.0,0.0,0.3288522854324235,113.16270963498847,0.3288522854324235,113.16270963498847,0.3258656152241919,93.54874869655892
strict_global_hindsight,0pct,1.0,3mm,mm3_kernel3,3mm::mm3kernel3,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1935,810,1935.0,810.0,False,0.9909178973644526,0.826674696976634,-0.9082102635547429,17.3325303023366,17.3325303023366,0.17332530302336602,0.0,0.0,0.3288522854324235,113.16270963498847,0.3288522854324235,113.16270963498847,0.3258656152241919,93.54874869655892
strict_loko_global_fixed_clock,0pct,1.0,3mm,mm3_kernel3,3mm::mm3kernel3,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1935,810,1935.0,810.0,False,0.9909178973644526,0.826674696976634,-0.9082102635547429,17.3325303023366,17.3325303023366,0.17332530302336602,0.0,0.0,0.3288522854324235,113.16270963498847,0.3288522854324235,113.16270963498847,0.3258656152241919,93.54874869655892
per_kernel_oracle,0pct,1.0,3mm,mm3_kernel3,3mm::mm3kernel3,1935,810,1935.0,810.0,False,0.9909178973644526,0.826674696976634,-0.9082102635547429,17.3325303023366,False,1935,810,1935.0,810.0,False,0.9909178973644526,0.826674696976634,-0.9082102635547429,17.3325303023366,0.0,0.0,,,0.3288522854324235,113.16270963498847,0.3258656152241919,93.54874869655892,0.3258656152241919,93.54874869655892
best_global_hindsight,0pct,1.0,atax,atax_kernel1,atax::ataxkernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1965,5001,1965.0,5001.0,False,0.9806231304496892,0.825618111257571,-1.9376869550310816,17.4381888742429,17.4381888742429,0.174381888742429,0.0,0.0,1.2237679882525696,296.98164464023495,1.2237679882525696,296.98164464023495,1.2000551955843533,245.19342452603792
loko_global_fixed_clock,0pct,1.0,atax,atax_kernel1,atax::ataxkernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1965,5001,1965.0,5001.0,False,0.9806231304496892,0.825618111257571,-1.9376869550310816,17.4381888742429,17.4381888742429,0.174381888742429,0.0,0.0,1.2237679882525696,296.98164464023495,1.2237679882525696,296.98164464023495,1.2000551955843533,245.19342452603792
strict_global_hindsight,0pct,1.0,atax,atax_kernel1,atax::ataxkernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1965,5001,1965.0,5001.0,False,0.9806231304496892,0.825618111257571,-1.9376869550310816,17.4381888742429,17.4381888742429,0.174381888742429,0.0,0.0,1.2237679882525696,296.98164464023495,1.2237679882525696,296.98164464023495,1.2000551955843533,245.19342452603792
strict_loko_global_fixed_clock,0pct,1.0,atax,atax_kernel1,atax::ataxkernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1965,5001,1965.0,5001.0,False,0.9806231304496892,0.825618111257571,-1.9376869550310816,17.4381888742429,17.4381888742429,0.174381888742429,0.0,0.0,1.2237679882525696,296.98164464023495,1.2237679882525696,296.98164464023495,1.2000551955843533,245.19342452603792
per_kernel_oracle,0pct,1.0,atax,atax_kernel1,atax::ataxkernel1,1965,5001,1965.0,5001.0,False,0.9806231304496892,0.825618111257571,-1.9376869550310816,17.4381888742429,False,1965,5001,1965.0,5001.0,False,0.9806231304496892,0.825618111257571,-1.9376869550310816,17.4381888742429,0.0,0.0,,,1.2237679882525696,296.98164464023495,1.2000551955843533,245.19342452603792,1.2000551955843533,245.19342452603792
best_global_hindsight,0pct,1.0,atax,atax_kernel2,atax::ataxkernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1965,9251,1965.0,9251.0,False,0.9972474865663185,0.9824988133792668,-0.2752513433681547,1.750118662073319,1.750118662073319,0.01750118662073319,0.0,0.0,1.216248784046693,241.7205739299611,1.216248784046693,241.7205739299611,1.2129010429299056,237.49017705554212
loko_global_fixed_clock,0pct,1.0,atax,atax_kernel2,atax::ataxkernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1965,9251,1965.0,9251.0,False,0.9972474865663185,0.9824988133792668,-0.2752513433681547,1.750118662073319,1.750118662073319,0.01750118662073319,0.0,0.0,1.216248784046693,241.7205739299611,1.216248784046693,241.7205739299611,1.2129010429299056,237.49017705554212
strict_global_hindsight,0pct,1.0,atax,atax_kernel2,atax::ataxkernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1965,9251,1965.0,9251.0,False,0.9972474865663185,0.9824988133792668,-0.2752513433681547,1.750118662073319,1.750118662073319,0.01750118662073319,0.0,0.0,1.216248784046693,241.7205739299611,1.216248784046693,241.7205739299611,1.2129010429299056,237.49017705554212
strict_loko_global_fixed_clock,0pct,1.0,atax,atax_kernel2,atax::ataxkernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1965,9251,1965.0,9251.0,False,0.9972474865663185,0.9824988133792668,-0.2752513433681547,1.750118662073319,1.750118662073319,0.01750118662073319,0.0,0.0,1.216248784046693,241.7205739299611,1.216248784046693,241.7205739299611,1.2129010429299056,237.49017705554212
per_kernel_oracle,0pct,1.0,atax,atax_kernel2,atax::ataxkernel2,1965,9251,1965.0,9251.0,False,0.9972474865663185,0.9824988133792668,-0.2752513433681547,1.750118662073319,False,1965,9251,1965.0,9251.0,False,0.9972474865663185,0.9824988133792668,-0.2752513433681547,1.750118662073319,0.0,0.0,,,1.216248784046693,241.7205739299611,1.2129010429299056,237.49017705554212,1.2129010429299056,237.49017705554212
best_global_hindsight,0pct,1.0,bicg,bicg_kernel1,bicg::bicgkernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1950,9251,1950.0,9251.0,False,0.9910571128342438,0.9502413056460112,-0.8942887165756197,4.975869435398883,4.975869435398883,0.04975869435398883,0.0,0.0,1.1971323916686616,219.7598755087384,1.1971323916686616,219.7598755087384,1.1864265717674969,208.82491103202844
loko_global_fixed_clock,0pct,1.0,bicg,bicg_kernel1,bicg::bicgkernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1950,9251,1950.0,9251.0,False,0.9910571128342438,0.9502413056460112,-0.8942887165756197,4.975869435398883,4.975869435398883,0.04975869435398883,0.0,0.0,1.1971323916686616,219.7598755087384,1.1971323916686616,219.7598755087384,1.1864265717674969,208.82491103202844
strict_global_hindsight,0pct,1.0,bicg,bicg_kernel1,bicg::bicgkernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1950,9251,1950.0,9251.0,False,0.9910571128342438,0.9502413056460112,-0.8942887165756197,4.975869435398883,4.975869435398883,0.04975869435398883,0.0,0.0,1.1971323916686616,219.7598755087384,1.1971323916686616,219.7598755087384,1.1864265717674969,208.82491103202844
strict_loko_global_fixed_clock,0pct,1.0,bicg,bicg_kernel1,bicg::bicgkernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1950,9251,1950.0,9251.0,False,0.9910571128342438,0.9502413056460112,-0.8942887165756197,4.975869435398883,4.975869435398883,0.04975869435398883,0.0,0.0,1.1971323916686616,219.7598755087384,1.1971323916686616,219.7598755087384,1.1864265717674969,208.82491103202844
per_kernel_oracle,0pct,1.0,bicg,bicg_kernel1,bicg::bicgkernel1,1950,9251,1950.0,9251.0,False,0.9910571128342438,0.9502413056460112,-0.8942887165756197,4.975869435398883,False,1950,9251,1950.0,9251.0,False,0.9910571128342438,0.9502413056460112,-0.8942887165756197,4.975869435398883,0.0,0.0,,,1.1971323916686616,219.7598755087384,1.1864265717674969,208.82491103202844,1.1864265717674969,208.82491103202844
best_global_hindsight,0pct,1.0,bicg,bicg_kernel2,bicg::bicgkernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1950,5001,1950.0,5001.0,False,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,13.445783083985907,0.13445783083985907,0.0,0.0,0.6395367694078526,134.00882465788465,0.6395367694078526,134.00882465788465,0.638950677229747,115.99028878098646
loko_global_fixed_clock,0pct,1.0,bicg,bicg_kernel2,bicg::bicgkernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1950,5001,1950.0,5001.0,False,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,13.445783083985907,0.13445783083985907,0.0,0.0,0.6395367694078526,134.00882465788465,0.6395367694078526,134.00882465788465,0.638950677229747,115.99028878098646
strict_global_hindsight,0pct,1.0,bicg,bicg_kernel2,bicg::bicgkernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1950,5001,1950.0,5001.0,False,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,13.445783083985907,0.13445783083985907,0.0,0.0,0.6395367694078526,134.00882465788465,0.6395367694078526,134.00882465788465,0.638950677229747,115.99028878098646
strict_loko_global_fixed_clock,0pct,1.0,bicg,bicg_kernel2,bicg::bicgkernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1950,5001,1950.0,5001.0,False,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,13.445783083985907,0.13445783083985907,0.0,0.0,0.6395367694078526,134.00882465788465,0.6395367694078526,134.00882465788465,0.638950677229747,115.99028878098646
per_kernel_oracle,0pct,1.0,bicg,bicg_kernel2,bicg::bicgkernel2,1950,5001,1950.0,5001.0,False,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,False,1950,5001,1950.0,5001.0,False,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,0.0,0.0,,,0.6395367694078526,134.00882465788465,0.638950677229747,115.99028878098646,0.638950677229747,115.99028878098646
best_global_hindsight,0pct,1.0,correlation,corr_kernel,correlation::corrkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1950,9251,1950.0,9251.0,False,0.9924064269844408,0.9122072943750038,-0.7593573015559185,8.779270562499619,8.779270562499619,0.08779270562499619,0.0,0.0,1351.50475,243653.5,1351.50475,243653.5,1341.242,222262.5
loko_global_fixed_clock,0pct,1.0,correlation,corr_kernel,correlation::corrkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1950,9251,1950.0,9251.0,False,0.9924064269844408,0.9122072943750038,-0.7593573015559185,8.779270562499619,8.779270562499619,0.08779270562499619,0.0,0.0,1351.50475,243653.5,1351.50475,243653.5,1341.242,222262.5
strict_global_hindsight,0pct,1.0,correlation,corr_kernel,correlation::corrkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1950,9251,1950.0,9251.0,False,0.9924064269844408,0.9122072943750038,-0.7593573015559185,8.779270562499619,8.779270562499619,0.08779270562499619,0.0,0.0,1351.50475,243653.5,1351.50475,243653.5,1341.242,222262.5
strict_loko_global_fixed_clock,0pct,1.0,correlation,corr_kernel,correlation::corrkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1950,9251,1950.0,9251.0,False,0.9924064269844408,0.9122072943750038,-0.7593573015559185,8.779270562499619,8.779270562499619,0.08779270562499619,0.0,0.0,1351.50475,243653.5,1351.50475,243653.5,1341.242,222262.5
per_kernel_oracle,0pct,1.0,correlation,corr_kernel,correlation::corrkernel,1950,9251,1950.0,9251.0,False,0.9924064269844408,0.9122072943750038,-0.7593573015559185,8.779270562499619,False,1950,9251,1950.0,9251.0,False,0.9924064269844408,0.9122072943750038,-0.7593573015559185,8.779270562499619,0.0,0.0,,,1351.50475,243653.5,1341.242,222262.5,1341.242,222262.5
best_global_hindsight,0pct,1.0,correlation,mean_kernel,correlation::meankernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6022942664418213,104.5072271741749,0.6022942664418213,104.5072271741749,0.6022942664418213,104.5072271741749
loko_global_fixed_clock,0pct,1.0,correlation,mean_kernel,correlation::meankernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6022942664418213,104.5072271741749,0.6022942664418213,104.5072271741749,0.6022942664418213,104.5072271741749
strict_global_hindsight,0pct,1.0,correlation,mean_kernel,correlation::meankernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6022942664418213,104.5072271741749,0.6022942664418213,104.5072271741749,0.6022942664418213,104.5072271741749
strict_loko_global_fixed_clock,0pct,1.0,correlation,mean_kernel,correlation::meankernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6022942664418213,104.5072271741749,0.6022942664418213,104.5072271741749,0.6022942664418213,104.5072271741749
per_kernel_oracle,0pct,1.0,correlation,mean_kernel,correlation::meankernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,0.0,0.0,,,0.6022942664418213,104.5072271741749,0.6022942664418213,104.5072271741749,0.6022942664418213,104.5072271741749
best_global_hindsight,0pct,1.0,correlation,reduce_kernel,correlation::reducekernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463599376923932,16.07854281793569,0.0463599376923932,16.07854281793569,0.0463599376923932,16.07854281793569
loko_global_fixed_clock,0pct,1.0,correlation,reduce_kernel,correlation::reducekernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463599376923932,16.07854281793569,0.0463599376923932,16.07854281793569,0.0463599376923932,16.07854281793569
strict_global_hindsight,0pct,1.0,correlation,reduce_kernel,correlation::reducekernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463599376923932,16.07854281793569,0.0463599376923932,16.07854281793569,0.0463599376923932,16.07854281793569
strict_loko_global_fixed_clock,0pct,1.0,correlation,reduce_kernel,correlation::reducekernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463599376923932,16.07854281793569,0.0463599376923932,16.07854281793569,0.0463599376923932,16.07854281793569
per_kernel_oracle,0pct,1.0,correlation,reduce_kernel,correlation::reducekernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0463599376923932,16.07854281793569,0.0463599376923932,16.07854281793569,0.0463599376923932,16.07854281793569
best_global_hindsight,0pct,1.0,correlation,std_kernel,correlation::stdkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604474492263056,99.23972437137331,0.604474492263056,99.23972437137331,0.604474492263056,99.23972437137331
loko_global_fixed_clock,0pct,1.0,correlation,std_kernel,correlation::stdkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604474492263056,99.23972437137331,0.604474492263056,99.23972437137331,0.604474492263056,99.23972437137331
strict_global_hindsight,0pct,1.0,correlation,std_kernel,correlation::stdkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604474492263056,99.23972437137331,0.604474492263056,99.23972437137331,0.604474492263056,99.23972437137331
strict_loko_global_fixed_clock,0pct,1.0,correlation,std_kernel,correlation::stdkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604474492263056,99.23972437137331,0.604474492263056,99.23972437137331,0.604474492263056,99.23972437137331
