workload,kernel,kernel_id,effective_core_clock,effective_mem_clock,feature_set,model,requested_core_clock,requested_mem_clock,time_per_launch_mean_ms,energy_per_launch_mean_mJ,auto_time_per_launch_mean_ms,auto_energy_per_launch_mean_mJ,actual_time_ratio,actual_energy_ratio,pred_time_ratio,pred_energy_ratio,is_virtual_auto,pred_time_per_launch_ms,pred_energy_per_launch_mJ,global_limit,allowed_total_time_ms,auto_total_time_ms,solver_pred_objective_energy_mJ,constraint_name,constraint_limit,selected_actual_energy_saving_pct
jacobi2d,kernel2,jacobi2d::kernel2,1470.0,9501.0,ptx,random_forest,1470,9501,0.0169419705481726,3.0300244641271865,0.0164680881897647,4.615767181128919,1.0287757967377436,0.6564508878426807,0.9990100080953822,0.7002449980564563,False,0.0164517849157723,3.232167880778675,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,34.35491121573193
kmeans,kmeansPoint,kmeans::kmeanspoint,1890.0,9251.0,ptx,random_forest,1890,9251,2.369063950734249,794.9677877783041,2.374225546058879,794.7644824311491,0.9978259877907564,1.0002558057785031,1.0160555902398272,0.9006435875763555,False,2.4123451385633303,715.7995347350555,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,-0.025580577850314867
lavamd,kernel_gpu_cuda,lavamd::kernelgpucuda,1890.0,5001.0,ptx,random_forest,1890,5001,0.6266214285714287,218.05,0.6408376265538895,217.95347943098807,0.9778162245888892,1.000442849406506,1.1031110306538157,0.8239168557124629,False,0.7069150547096061,179.57554546437063,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,-0.044284940650607396
mvt,kernel1,mvt::kernel1,1890.0,9251.0,ptx,random_forest,1890,9251,0.4619176905311778,94.71852193995382,0.460322592524397,111.79534155772416,1.003465174277094,0.8472492737190401,1.0214254838410457,0.8912308270472928,False,0.4701852267921967,99.63545471652509,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,15.275072628095987
mvt,kernel2,mvt::kernel2,1890.0,9251.0,ptx,random_forest,1890,9251,1.2076701279884088,193.0125573532963,1.182297635933806,214.6075650118204,1.0214603254573569,0.8993744341801992,1.0090527323505092,0.8628783227731407,False,1.1930006599905545,185.18021575182735,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,10.062556581980076
myocyte,solver_2,myocyte::solver2,1890.0,9251.0,ptx,random_forest,1890,9251,454.5405,58750.16666666666,443.8926666666667,62705.25,1.023987405363759,0.9369258023318088,1.0281341835692974,0.91789295701719,False,456.3812244357316,57556.707343002156,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,6.307419766819122
nn,euclid,nn::euclid,1470.0,9501.0,ptx,random_forest,1470,9501,0.1513996548174165,35.02337552231575,0.1508754978877489,51.16599275799638,1.00347410240235,0.6845049540613515,1.0252135335658803,0.734377608793834,False,0.15467960231801056,37.57515941318,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,31.549504593864853
nw,shared_2,nw::shared2,1890.0,9251.0,ptx,random_forest,1890,9251,0.0086542945119766,1.314262768087872,0.0084325397762344,1.4027999365873896,1.0262975024875869,0.9368853917152984,1.0186518335048786,0.915647858777259,False,0.008589822104163992,1.284470758229118,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,6.311460828470161
particlefilter,find_index,particlefilter::findindex,1890.0,9251.0,ptx,random_forest,1890,9251,29.71855621301775,4917.10650887574,28.80391379310345,5425.362068965517,1.0317541021155705,0.906318591528272,1.0066705874239077,0.9583095372734453,False,28.996052818211048,5199.176213851247,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,9.368140847172802
particlefilter,likelihood,particlefilter::likelihood,1890.0,9251.0,ptx,random_forest,1890,9251,6.39419820971867,1108.537084398977,6.209976426799008,1225.0111662531017,1.0296654560755911,0.9049199835374726,1.0097315414913703,0.945503425060178,False,6.270409070056834,1158.252253429271,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,9.50800164625274
particlefilter,normalize_weights,particlefilter::normalizeweights,1890.0,9251.0,ptx,random_forest,1890,9251,7.586480303030303,936.8560606060606,7.351093979441997,1018.2613803230544,1.0320205841806112,0.9200545937515896,1.0151564415189096,0.9221795733454904,False,7.462510405441418,939.0198452605044,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,7.99454062484104
particlefilter,sum,particlefilter::sum,1890.0,9251.0,ptx,random_forest,1890,9251,0.012026590754932,1.4981695554497216,0.0117943472199616,1.6474419306824428,1.0196910885052914,0.909391419234494,1.0098826908718932,0.8939769038605677,False,0.011910907107572253,1.4727750364815662,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,9.060858076550604
pathfinder,dynproc,pathfinder::dynproc,1890.0,9251.0,ptx,random_forest,1890,9251,0.0191745454684905,5.283245705870848,0.0196384567346025,6.037481883559895,0.9763774072280028,0.8750743783194054,1.0171174651054615,0.914330182274846,False,0.019974617332482174,5.520251911076399,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,12.492562168059463
pre_euler3d,compute_flux,preeuler3d::computeflux,1470.0,9501.0,ptx,random_forest,1470,9501,0.0596722837502386,12.459554611418753,0.0512522730301259,17.42720665867134,1.1642856057362263,0.7149484627944772,1.1002916846208732,0.6883084357005729,False,0.05639244983296618,11.995293353860678,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,28.50515372055228
pre_euler3d,compute_flux_contributions,preeuler3d::computefluxcontributions,1890.0,9251.0,ptx,random_forest,1890,9251,0.0106264900971897,2.256992750620055,0.0109878013673192,2.609109748138121,0.9671170548091504,0.8650432402204088,1.0224428279216011,0.9136742295166256,False,0.011234398702642678,2.3838763388544146,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,13.49567597795912
pre_euler3d,compute_step_factor,preeuler3d::computestepfactor,1890.0,9251.0,ptx,random_forest,1890,9251,0.007888,1.3959613488463811,0.0072640945028315,1.5152429545646051,1.0858889565554668,0.9212788910458926,1.0160981015284969,0.8759161549721026,False,0.007381032633650678,1.3272257826107974,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,7.872110895410744
pre_euler3d,time_step,preeuler3d::timestep,1890.0,9251.0,ptx,random_forest,1890,9251,0.0080947652845144,1.6692402587730943,0.0080555347902019,1.9303712630418952,1.004870004951157,0.8647249835985911,1.0000338706902991,0.8762098955680813,False,0.008055807636725972,1.691410402797564,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,13.527501640140894
srad_v1,compress,sradv1::compress,1470.0,9251.0,ptx,random_forest,1470,9251,0.0472129098051065,9.3481927028252,0.0468210132034834,14.976018353778445,1.0083701008331436,0.6242108203925013,1.0825586752755705,0.6985774007163329,False,0.050686494028622985,10.46190797466264,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,37.57891796074987
srad_v1,extract,sradv1::extract,1470.0,9251.0,ptx,random_forest,1470,9251,0.0471987709560489,9.222473946533755,0.0467676313229571,14.500636037114637,1.0092187613718244,0.6360047878540409,1.0273031293730197,0.6757528106163364,False,0.04804453401143749,9.79884555780475,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,36.39952121459591
srad_v1,prepare,sradv1::prepare,1470.0,810.0,ptx,random_forest,1470,810,0.8612439717533587,53.50800895625216,0.0676408279220779,22.657237554112555,12.732605413190832,2.3616298689749065,1.05688320678542,0.5378670164728547,False,0.07148845512390646,12.18658076474724,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,-136.16298689749064
srad_v1,reduce,sradv1::reduce,1890.0,9251.0,ptx,random_forest,1890,9251,0.1168118166526492,31.698252499766376,0.1156414265229659,36.027290809010594,1.0101208551716618,0.8798400264900988,1.0169937095933907,0.9097847507538608,False,0.11760660334226261,32.77707978901256,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,12.015997350990116
srad_v1,srad,sradv1::srad,1470.0,9501.0,ptx,random_forest,1470,9501,0.131885128719139,33.98842055285925,0.131279491690078,45.71882794654344,1.0046133407531068,0.743422832111971,1.1060670620944952,0.6749873069928056,False,0.14520392168690327,30.85962855450478,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,25.657716788802897
srad_v1,srad2,sradv1::srad2,1470.0,9501.0,ptx,random_forest,1470,9501,0.1458863861819455,35.61110462741436,0.1452390856014175,50.05771632730124,1.0044567932788038,0.7114009036003952,1.167246799240601,0.724732534337362,False,0.16952985779288623,36.27845561702577,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,28.859909639960478
streamcluster,compute_cost,streamcluster::computecost,1470.0,9251.0,ptx,random_forest,1470,9251,0.3890467631497044,80.62605042016807,0.3867962404270132,126.6268275702019,1.0058183676247905,0.6367217118779115,1.2265876862466782,0.6940308389498038,False,0.474439505594284,87.88292337209937,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,36.32782881220885
syr2k,syr2k_kernel,syr2k::syr2kkernel,1890.0,9251.0,ptx,random_forest,1890,9251,15.70537304075235,3376.959247648903,15.537757763975156,3970.515527950311,1.0107876103697415,0.8505090142267198,1.0125939126935406,0.8795941877442668,False,15.733438928708042,3492.4423807334524,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,14.949098577328023
syrk,syrk_kernel,syrk::syrkkernel,1890.0,5001.0,ptx,random_forest,1890,5001,8.069104838709677,1471.4290322580646,7.959238473767885,1987.608903020668,1.0138036277344735,0.7403010874130523,1.0380722847291737,0.844435649200346,False,8.26226486716857,1678.4078143786453,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,25.969891258694766
euler3d,compute_step_factor,euler3d::computestepfactor,auto,auto,ptx,random_forest,auto,auto,0.0072604597604343,1.4915873221009406,0.0072604597604343,1.4915873221009406,1.0,1.0,1.0,1.0,True,0.0072604597604343,1.4915873221009406,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,0.0
nw,shared_1,nw::shared1,auto,auto,ptx,random_forest,auto,auto,0.0088833896835563,1.458549273428575,0.0088833896835563,1.458549273428575,1.0,1.0,1.0,1.0,True,0.0088833896835563,1.458549273428575,1.01,3265.1996690476644,3232.870959453133,512098.5633743753,1pct,1.01,0.0
2dconv,convolution2D_kernel,2dconv::convolution2dkernel,1470.0,9251.0,ptx,extra_trees,1470,9251,0.1763533664867915,49.92395866398618,0.1732624922032019,59.52214290664634,1.0178392579045017,0.8387459897451305,1.0755138058387888,0.6597880337828748,False,0.18634620239857913,39.27199763491947,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,16.12540102548695
2mm,mm2_kernel1,2mm::mm2kernel1,1470.0,810.0,ptx,extra_trees,1470,810,2.7981389863280546,383.0268556527444,2.134778062313273,696.625693555271,1.3107399948151777,0.5498316516262038,1.3306354062869827,0.4218751802435342,False,2.8406112742787597,293.88909003090697,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,45.01683483737962
2mm,mm2_kernel2,2mm::mm2kernel2,1470.0,5001.0,ptx,extra_trees,1470,5001,2.5977122077922075,397.8051948051948,2.032619105691057,674.4752032520325,1.278012294836237,0.5897995847544095,1.2812623987828609,0.589738960904429,False,2.6043184311695975,397.7643055216572,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,41.02004152455905
3mm,mm3_kernel1,3mm::mm3kernel1,1470.0,810.0,ptx,extra_trees,1470,810,0.4239959788904772,47.809100763774445,0.329816160949868,112.27612137203168,1.2855524655595167,0.4258171744761022,1.2923527346158017,0.4252185746739745,False,0.4262388175240473,47.74189229973748,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,57.41828255238979
3mm,mm3_kernel2,3mm::mm3kernel2,1470.0,810.0,ptx,extra_trees,1470,810,0.4233430195626124,47.61098894836864,0.3275530298067474,112.24828037995414,1.292441165366048,0.4241578471154134,1.2881005217981931,0.4265973772605426,False,0.4219212286106504,47.88482201209445,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,57.584215288458665
3mm,mm3_kernel3,3mm::mm3kernel3,1470.0,810.0,ptx,extra_trees,1470,810,0.4237827742251701,48.4911281628457,0.3288522854324235,113.16270963498847,1.288672127268077,0.4285080157523274,1.2905479855256072,0.42444337946294,False,0.42439965450030614,48.031162906657904,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,57.14919842476726
atax,atax_kernel1,atax::ataxkernel1,1890.0,5001.0,ptx,extra_trees,1890,5001,1.238448736998514,216.9891035165924,1.2237679882525696,296.98164464023495,1.0119963497058844,0.7306481980711437,1.0238766048816286,0.8044746387786492,False,1.2529874129748617,238.91420129584216,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,26.935180192885632
atax,atax_kernel2,atax::ataxkernel2,1890.0,9501.0,ptx,extra_trees,1890,9501,1.2385769135496656,212.88184295268763,1.216248784046693,241.7205739299611,1.0183581926624277,0.880693933046719,1.0135107276631026,0.8682108588388235,False,1.2326811901385275,209.86442709074487,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,11.930606695328105
bicg,bicg_kernel1,bicg::bicgkernel1,1890.0,9251.0,ptx,extra_trees,1890,9251,1.2126418525703202,192.02400581959265,1.1971323916686616,219.7598755087384,1.0129555101921854,0.8737901101147881,1.0184338782270617,0.8856472702905679,False,1.2192001843983529,194.6297338637092,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,12.620988988521187
bicg,bicg_kernel2,bicg::bicgkernel2,1890.0,5001.0,ptx,extra_trees,1890,5001,0.6617769984118581,106.71903123345686,0.6395367694078526,134.00882465788465,1.0347755282696218,0.7963582361527551,1.0112356560199731,0.7575847598967543,False,0.6467223845610441,101.52304325248979,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,20.364176384724487
correlation,corr_kernel,correlation::corrkernel,1950.0,9251.0,ptx,extra_trees,1950,9251,1341.242,222262.5,1351.50475,243653.5,0.9924064269844408,0.9122072943750038,0.9955481410943418,0.9352823931412578,False,1345.488041542673,227884.82857724346,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,8.779270562499619
correlation,mean_kernel,correlation::meankernel,1890.0,9251.0,ptx,extra_trees,1890,9251,0.6129427555773473,86.04719293944595,0.6022942664418213,104.5072271741749,1.0176798779746556,0.8233611709555464,1.013701109914272,0.8327596215462353,False,0.6105463663870765,87.02939895041233,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,17.66388290444536
correlation,reduce_kernel,correlation::reducekernel,1050.0,9251.0,ptx,extra_trees,1050,9251,0.0504961421155749,10.525520612413905,0.0463599376923932,16.07854281793569,1.0892193697633112,0.6546315006029425,1.0505514336493036,0.676073995214241,False,0.048703499006636064,10.870284680145025,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,34.536849939705746
correlation,std_kernel,correlation::stdkernel,1890.0,9251.0,ptx,extra_trees,1890,9251,0.6182232937685459,86.90046983184965,0.604474492263056,99.23972437137331,1.022745048271626,0.875662144189882,1.0210668795009337,0.8794523531621803,False,0.6172088835529499,87.27660912557043,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,12.433785581011803
covariance,covar_kernel,covariance::covarkernel,1890.0,9251.0,ptx,extra_trees,1890,9251,1377.6605,208492.5,1348.81175,242987.75,1.021388270082908,0.8580370821162795,1.0173619187813916,0.8424261287097417,False,1372.2297100548867,204699.22955639052,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,14.19629178837205
covariance,mean_kernel,covariance::meankernel,1890.0,9251.0,ptx,extra_trees,1890,9251,0.6118324972470328,86.38272360210449,0.6037243419463898,104.34581019077515,1.013430227567937,0.8278504277667804,1.016916496941287,0.8330115457092857,False,0.6139372429303064,86.92126463530535,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,17.21495722332196
covariance,reduce_kernel,covariance::reducekernel,1050.0,9501.0,ptx,extra_trees,1050,9501,0.0486281535080041,9.91589348582988,0.0462931264350788,15.581790237760163,1.0504400383542882,0.6363770359197994,1.024977772419195,0.7488823156973248,False,0.047449425611747226,11.6689271559638,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,36.36229640802006
doitgen,kernel1,doitgen::kernel1,1470.0,5001.0,ptx,extra_trees,1470,5001,0.031277744762572,2.817314007969524,0.0242435354754874,4.764261228368753,1.2901478331902902,0.5913433107307071,1.371821402843406,0.676513873792458,False,0.033257800845867005,3.223088819362959,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,40.86566892692929
doitgen,kernel2,doitgen::kernel2,1470.0,9251.0,ptx,extra_trees,1470,9251,0.0060200539636558,0.6147076848243171,0.0062991934528833,0.6842749768820062,0.9556864714005996,0.898334303594321,1.012603711203323,0.7001859594227682,False,0.006378586667977305,0.47911973119712004,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,10.166569640567902
euler3d,compute_flux,euler3d::computeflux,1470.0,5001.0,ptx,extra_trees,1470,5001,0.0351244028886141,5.609615600764303,0.0256531047822317,8.83643649087523,1.3692066978552466,0.6348278071773572,1.3631383236372805,0.6662301995410255,False,0.03496873024894282,5.887100846547403,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,36.51721928226428
euler3d,compute_step_factor,euler3d::computestepfactor,1470.0,810.0,ptx,extra_trees,1470,810,0.0088487340496515,0.5964294982361438,0.0072604597604343,1.4915873221009406,1.2187567098536187,0.399862273833259,1.227754585693272,0.4170479210024776,False,0.008914062765114686,0.6220633916758502,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,60.013772616674096
euler3d,time_step,euler3d::timestep,1470.0,5001.0,ptx,extra_trees,1470,5001,0.0112837660652426,1.2656488721889352,0.0088314572408104,2.095693965829387,1.2776788425244268,0.6039282895430035,1.2650384851506458,0.5951651743885097,False,0.01117213328958749,1.2472840646377945,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,39.60717104569965
fdtd2d,step1,fdtd2d::step1,1470.0,9251.0,ptx,extra_trees,1470,9251,0.0677693277310924,14.8,0.0677983972664036,22.852255623805068,0.9995712356562504,0.6476384757652949,1.0797956886439593,0.7545613367759664,False,0.073208417065233,17.243428551844445,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,35.236152423470514
fdtd2d,step2,fdtd2d::step2,1050.0,9501.0,ptx,extra_trees,1050,9501,0.0677791107496272,14.360336180018978,0.067651138562286,22.77645482958773,1.0018916486856075,0.6304904028068581,1.0388844443030307,0.6484893195290257,False,0.07028171549174782,14.770287693722938,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,36.95095971931419
fdtd2d,step3,fdtd2d::step3,1050.0,9251.0,ptx,extra_trees,1050,9251,0.0867831988197518,18.68305128872689,0.0867349905459087,29.282460492306623,1.0005558111384998,0.6380287371560012,1.0387170815794315,0.6622358142514663,False,0.09009311625066588,19.39189406740907,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,36.197126284399886
gemm,gemm_kernel,gemm::gemmkernel,1470.0,5001.0,ptx,extra_trees,1470,5001,0.420670789163722,56.663553760726906,0.3255344401041666,103.93723958333334,1.292246648401051,0.5451708549109195,1.2867611126953618,0.6355049299999342,False,0.418885058369099,66.05262816579264,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,45.482914508908046
gemver,gemver_kernel1,gemver::gemverkernel1,1050.0,9251.0,ptx,extra_trees,1050,9251,0.1897472581685704,40.98888087738606,0.1792517209235623,60.94808547253693,1.0585519468986502,0.6725212212917755,1.0363349607863075,0.6678453485415154,False,0.1857648251741981,40.7038953853445,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,32.74787787082245
gemver,gemver_kernel2,gemver::gemverkernel2,1890.0,9251.0,ptx,extra_trees,1890,9251,1.2203355295265983,193.35602733040508,1.1949811230585423,212.01003584229392,1.0212174117053512,0.9120135589913072,1.0180278551719908,0.8838575786418811,False,1.2165240696783046,187.38667692734833,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,8.798644100869279
gemver,gemver_kernel3,gemver::gemverkernel3,1890.0,9251.0,ptx,extra_trees,1890,9251,0.697876622470342,127.86196789951153,0.6776776904310111,142.11371645432365,1.0298061044720006,0.8997158830942773,1.009038017560198,0.8800288801327374,False,0.683802553297281,125.06417474279982,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,10.02841169057227
gesummv,gesummv_kernel,gesummv::gesummvkernel,1890.0,9251.0,ptx,extra_trees,1890,9251,1.4295523156089194,263.96169239565467,1.413187623622492,303.2195535461995,1.011579985355716,0.8705299157279994,1.0204390303391595,0.9054614960584162,False,1.4420718083366368,274.55363058810684,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,12.947008427200057
gramschmidt,kernel1,gramschmidt::kernel1,1470.0,9251.0,ptx,extra_trees,1470,9251,0.0999641928905594,10.090407453316804,0.0796207363291824,12.213621452912513,1.2555045017075628,0.8261601599671817,1.1188288112029166,0.7157420002714898,False,0.08908197377428001,8.741801849266382,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,17.383984003281828
gramschmidt,kernel2,gramschmidt::kernel2,1050.0,9251.0,ptx,extra_trees,1050,9251,0.0076666881333633,0.7424287727336152,0.0068690622239501,0.7647887149798805,1.1161186030069938,0.9707632424376796,1.045958088942827,0.7013779181250921,False,0.007184751196592213,0.5364059167181531,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,2.923675756232036
gramschmidt,kernel3,gramschmidt::kernel3,1890.0,9251.0,ptx,extra_trees,1890,9251,1.17304105090312,163.3373211353507,1.1533431734317343,177.33694649446494,1.0170789387973531,0.9210563526898712,1.013430515118736,0.8892104244461325,False,1.1688331663596,157.68986146232427,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,7.894364731012882
hotspot3d,hotspotOpt1,hotspot3d::hotspotopt1,1470.0,9251.0,ptx,extra_trees,1470,9251,0.0398376942076328,8.593936738108518,0.0382728219102585,13.520491113118291,1.0408872985912454,0.6356231194716165,1.133800413425255,0.7274756291371922,False,0.043393741304802246,9.835827778759546,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,36.43768805283835
hotspot,calculate_temp,hotspot::calculatetemp,1470.0,9251.0,ptx,extra_trees,1470,9251,0.0115245864987461,1.6858404631951616,0.0092787035834245,2.4721231465845195,1.2420470591746944,0.6819403254746089,1.0920297967573045,0.678969222045525,False,0.01013262078837833,1.6784955296372266,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,31.805967452539107
jacobi1d,kernel1,jacobi1d::kernel1,1470.0,9251.0,ptx,extra_trees,1470,9251,0.0065582171657021,0.6641203351503927,0.0058807652047093,0.6770520917869283,1.1151979270402257,0.9808999088941516,1.0263886253802237,0.7346783971988107,False,0.006035950514645429,0.4974155456141225,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,1.9100091105848427
jacobi1d,kernel2,jacobi1d::kernel2,1470.0,9501.0,ptx,extra_trees,1470,9501,0.0065269877240709,0.6611600779059384,0.0063036988755488,0.6731565192066941,1.0354218773660346,0.9821788232625404,1.0458058450690395,0.834287429948628,False,0.006592445129604067,0.5616060223621171,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,1.7821176737459643
jacobi2d,kernel1,jacobi2d::kernel1,1050.0,9501.0,ptx,extra_trees,1050,9501,0.0173094821020563,3.202156754136952,0.0169041370986554,5.46050367325136,1.0239790414047896,0.586421499874257,1.1011921896003658,0.7024669221203758,False,0.018614703744973114,3.8358232085758885,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,41.3578500125743
jacobi2d,kernel2,jacobi2d::kernel2,1470.0,9501.0,ptx,extra_trees,1470,9501,0.0169419705481726,3.0300244641271865,0.0164680881897647,4.615767181128919,1.0287757967377436,0.6564508878426807,0.9881097758508663,0.8011484379030773,False,0.016272278929880698,3.697914666885724,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,34.35491121573193
kmeans,kmeansPoint,kmeans::kmeanspoint,1890.0,9251.0,ptx,extra_trees,1890,9251,2.369063950734249,794.9677877783041,2.374225546058879,794.7644824311491,0.9978259877907564,1.0002558057785031,1.0137827873410648,0.8926433608189249,False,2.406948991859932,709.4412386568544,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,-0.025580577850314867
lavamd,kernel_gpu_cuda,lavamd::kernelgpucuda,1890.0,5001.0,ptx,extra_trees,1890,5001,0.6266214285714287,218.05,0.6408376265538895,217.95347943098807,0.9778162245888892,1.000442849406506,1.0887275341068463,0.7876668988925811,False,0.6976975689209002,171.67474124625434,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,-0.044284940650607396
mvt,kernel1,mvt::kernel1,1890.0,9251.0,ptx,extra_trees,1890,9251,0.4619176905311778,94.71852193995382,0.460322592524397,111.79534155772416,1.003465174277094,0.8472492737190401,1.022029611786358,0.8911784464270106,False,0.47046332053419937,99.62959880718962,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,15.275072628095987
mvt,kernel2,mvt::kernel2,1890.0,9251.0,ptx,extra_trees,1890,9251,1.2076701279884088,193.0125573532963,1.182297635933806,214.6075650118204,1.0214603254573569,0.8993744341801992,1.0070200319522744,0.854272992905803,False,1.1905974031151598,183.33344686287452,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,10.062556581980076
myocyte,solver_2,myocyte::solver2,1890.0,9251.0,ptx,extra_trees,1890,9251,454.5405,58750.16666666666,443.8926666666667,62705.25,1.023987405363759,0.9369258023318088,1.0121643288425173,0.9200326189238944,False,449.29232303478193,57690.875377777535,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,6.307419766819122
nn,euclid,nn::euclid,1470.0,9501.0,ptx,extra_trees,1470,9501,0.1513996548174165,35.02337552231575,0.1508754978877489,51.16599275799638,1.00347410240235,0.6845049540613515,1.0274910357988454,0.7576966949441594,False,0.15502322160134963,38.76830360627065,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,31.549504593864853
nw,shared_1,nw::shared1,1470.0,810.0,ptx,extra_trees,1470,810,0.0108677163526996,0.5668238680529372,0.0088833896835563,1.458549273428575,1.2233749435552073,0.3886216793489044,1.3052156251744844,0.4247589876668419,False,0.011594739019491502,0.6195319128437293,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,61.13783206510956
nw,shared_2,nw::shared2,1470.0,810.0,ptx,extra_trees,1470,810,0.0105829984124369,0.5626585669110833,0.0084325397762344,1.4027999365873896,1.255019091906709,0.4010968009307659,1.300103732291626,0.4318548532830685,False,0.010963176435779938,0.6058059608004449,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,59.890319906923416
particlefilter,find_index,particlefilter::findindex,1470.0,9251.0,ptx,extra_trees,1470,9251,38.20370992366412,4371.167938931298,28.80391379310345,5425.362068965517,1.3263374622656756,0.8056914696874363,1.0872156956740378,0.7946974587138237,False,31.31606717270398,4311.521448809269,1.01,3265.1996690476644,3232.870959453133,505118.6353231445,1pct,1.01,19.43085303125637
